BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
06/29/2024 00:00,60319.6,61352.0,60273.8,60891.14,571.54,0.94,
06/28/2024 00:00,61611.43,62295.0,59868.0,60546.0,-1065.43,-1.76,
06/27/2024 00:00,60815.1,62499.0,60546.94,61613.94,798.84,1.30,
06/26/2024 00:00,61794.1,62558.0,60656.8,60815.54,-978.56,-1.61,
06/25/2024 00:00,60297.1,62470.0,60217.36,61808.08,1510.98,2.44,
06/24/2024 00:00,63169.36,63461.0,58414.28,60264.96,-2904.40,-4.82,
06/23/2024 00:00,64253.0,64618.0,63125.75,63158.76,-1094.24,-1.73,
06/22/2024 00:00,64088.0,64613.0,63910.01,64245.01,157.01,0.24,
06/21/2024 00:00,64833.3,65196.0,63300.93,64097.4,-735.9,-1.15,
06/20/2024 00:00,64949.1,66585.0,64500.0,64820.76,-128.34,-0.20,
06/19/2024 00:00,65169.7,65820.0,64635.48,64949.0,-220.7,-0.34,
06/18/2024 00:00,66487.7,66623.0,64010.01,65143.98,-1343.72,-2.06,
06/17/2024 00:00,66630.0,67302.0,65050.0,66475.0,-155.0,-0.23,
06/16/2024 00:00,66198.1,66947.0,65999.0,66635.0,436.9,0.66,
06/15/2024 00:00,65992.1,66442.0,65794.7,66192.0,199.9,0.30,
06/14/2024 00:00,66756.4,67370.0,64936.0,66005.34,-751.06,-1.14,
06/13/2024 00:00,68248.59,68474.49,66200.0,66756.82,-1491.77,-2.23,
06/12/2024 00:00,67348.6,70037.0,66883.32,68233.7,885.1,1.30,
06/11/2024 00:00,69522.2,69580.2,66011.0,67326.92,-2195.28,-3.26,
06/10/2024 00:00,69649.9,70187.53,69141.51,69508.48,-141.42,-0.20,
06/09/2024 00:00,69291.5,69848.94,69101.0,69654.05,362.55,0.52,
06/08/2024 00:00,69317.1,69618.0,69126.22,69306.79,-10.31,-0.01,
06/07/2024 00:00,70752.1,71974.04,68298.55,69332.64,-1419.46,-2.05,
06/06/2024 00:00,71116.3,71651.0,70093.98,70836.0,-280.3,-0.40,
06/05/2024 00:00,70558.7,71804.13,69600.0,71080.0,521.3,0.73,
06/04/2024 00:00,68800.0,71108.9,68542.37,70562.58,1762.58,2.50,
06/03/2024 00:00,67731.14,70295.78,67568.0,68803.99,1072.85,1.56,
06/02/2024 00:00,67717.2,68444.0,67260.0,67754.5,37.3,0.06,
06/01/2024 00:00,67498.1,67890.0,67371.28,67724.0,225.9,0.33,
05/31/2024 00:00,68365.0,69028.0,66584.47,67498.1,-866.9,-1.28,
05/30/2024 00:00,67575.4,69550.0,67092.91,68362.24,786.84,1.15,
05/29/2024 00:00,68325.0,68971.0,67081.66,67583.4,-741.6,-1.10,
05/28/2024 00:00,69377.8,69597.0,67193.0,68291.02,-1086.78,-1.59,
05/27/2024 00:00,68474.4,70681.0,68210.12,69388.6,914.2,1.32,
05/26/2024 00:00,69278.7,69588.0,67971.1,68511.31,-767.39,-1.12,
05/25/2024 00:00,68541.0,69635.0,68487.44,69269.75,728.75,1.05,
05/24/2024 00:00,67947.0,69308.0,66587.91,68531.0,584.0,0.85,
05/23/2024 00:00,69144.1,70500.0,66250.0,67920.31,-1223.79,-1.80,
05/22/2024 00:00,70145.1,70668.0,68725.2,69103.02,-1042.08,-1.51,
05/21/2024 00:00,71432.16,71980.0,69077.8,70131.26,-1300.90,-1.85,
05/20/2024 00:00,66262.5,71560.9,66057.03,71444.53,5182.03,7.25,
05/19/2024 00:00,66920.1,67984.0,65852.02,66274.88,-645.22,-0.97,
05/18/2024 00:00,66850.94,67090.0,66767.4,66917.4,66.46,0.10,
05/17/2024 00:00,65228.4,67618.0,65113.46,67080.79,1852.39,2.76,
05/16/2024 00:00,66233.1,66799.0,64557.0,65232.88,-1000.22,-1.53,
05/15/2024 00:00,61539.7,66500.0,61299.57,66259.45,4719.75,7.12,
05/14/2024 00:00,62910.0,63175.0,60716.8,61546.86,-1363.14,-2.21,
05/13/2024 00:00,61453.1,63540.0,0.0,63019.0,1565.9,2.48,
05/12/2024 00:00,60805.0,61962.0,60576.05,61443.39,638.39,1.04,
05/11/2024 00:00,60790.8,61588.0,60450.13,60798.86,8.06,0.01,
05/10/2024 00:00,63052.0,63876.0,60150.0,60790.39,-2261.61,-3.72,
05/09/2024 00:00,61172.1,63529.0,60601.6,63078.33,1906.23,3.02,
05/08/2024 00:00,62325.0,63112.0,60851.04,61189.28,-1135.72,-1.86,
05/07/2024 00:00,63161.35,64480.0,62252.64,62319.9,-841.45,-1.35,
05/06/2024 00:00,64067.5,65628.0,62704.48,63161.15,-906.35,-1.43,
05/05/2024 00:00,63898.0,64801.0,62908.34,64067.4,169.4,0.26,
05/04/2024 00:00,62925.8,64644.0,62550.4,63882.0,956.2,1.50,
05/03/2024 00:00,59113.2,63444.0,58821.05,62894.38,3781.18,6.01,
05/02/2024 00:00,58267.81,59767.0,56903.79,59115.24,847.43,1.43,
05/01/2024 00:00,60610.0,60991.0,56378.0,58236.57,-2373.43,-4.08,
04/30/2024 00:00,63845.01,64800.0,59040.3,60592.78,-3252.23,-5.37,
04/29/2024 00:00,63109.76,64304.0,61741.01,63850.0,740.24,1.16,
04/28/2024 00:00,63425.1,64470.0,62743.81,63101.54,-323.56,-0.51,
04/27/2024 00:00,63750.8,64029.0,62389.0,63416.37,-334.43,-0.53,
04/26/2024 00:00,64489.1,64839.0,63287.76,63738.81,-750.29,-1.18,
04/25/2024 00:00,64255.77,65381.0,62743.5,64487.73,231.96,0.36,
04/24/2024 00:00,66419.8,67153.0,63542.56,64269.44,-2150.36,-3.35,
04/23/2024 00:00,66807.0,67253.0,65807.0,66422.27,-384.73,-0.58,
04/22/2024 00:00,64953.0,68158.0,64520.0,66807.0,1854.0,2.78,
